agent,structure,stakes,K,reward_mean,reward_std,penalty_mean,penalty_std,utility_mean,utility_std,cog_mean,cog_std,cau_mean,cau_std,dual_mean,switches_mean
Linear,unstructured,1.0,5,69.88580911626626,42.358596403461064,1698.8483304842055,1619.003852152967,-1628.9625213679392,1610.5015971952591,0.8724,0.009363411204670826,-1629.8349213679392,1610.5025629484078,49.98,0.0
Linear,unstructured,1.0,10,76.2061765787121,46.95911004729078,1319.3826583234802,1657.8757254351108,-1243.1764817447684,1642.9308344133162,1.33754,0.02092280271544399,-1244.5140217447683,1642.926031450288,39.42,0.0
Linear,unstructured,1.0,20,89.94734994212897,45.58903191389754,1063.409976629454,1489.089945298724,-973.4626266873249,1477.9015561537656,2.2746,0.049456639429640424,-975.737226687325,1477.9056566621555,32.0,0.0
Linear,unstructured,1.0,50,77.4951904827842,36.93373124114723,715.9736214076989,939.1180182907518,-638.4784309249147,930.576558335108,5.07464,0.1334634032235053,-643.5530709249147,930.5590951459002,20.04,0.0
Network-Full,structured,0.0,5,86.5854555671258,32.54437517021861,0.0,0.0,86.5854555671258,32.54437517021861,1.50078,0.06068698209598468,85.08467556712581,32.58206344380303,0.0,0.0
Network-Full,structured,0.0,10,81.98544909969537,44.78882330410927,0.0,0.0,81.98544909969537,44.78882330410927,1.57912,0.08678701116021016,80.40632909969537,44.83029660125771,0.0,0.0
Network-Full,structured,0.0,20,91.77497772870497,32.9141587317375,0.0,0.0,91.77497772870497,32.9141587317375,1.666,0.087208406260228,90.10897772870496,32.92836383218571,0.0,0.0
Network-Full,structured,0.0,50,93.09521790359364,36.36453047273571,0.0,0.0,93.09521790359364,36.36453047273571,1.7481,0.027867214296607767,91.34711790359364,36.36961534114071,0.0,0.0
Network-Full,structured,1.0,5,29.262162842112225,25.831520362606152,1.8994887695746592,5.98640218766996,27.362674072537565,25.24696752676865,1.50714,0.045582403514997774,25.855534072537566,25.258324206687618,39.28,0.0
Network-Full,structured,1.0,10,54.70636752470555,28.58377351785456,0.8802280726901559,2.1322895759102845,53.8261394520154,28.728534542348232,1.56484,0.05479548618383135,52.26129945201539,28.743631736341886,31.0,0.0
Network-Full,structured,1.0,20,61.018974173783,29.926308092578548,0.2768536640326336,0.34459758677004,60.742120509750364,29.995237395356135,1.6664599999999998,0.07006766700257454,59.07566050975036,30.00510445485523,20.54,0.0
Network-Full,structured,1.0,50,67.766328954667,39.58666869144522,0.8559626852959132,1.7807124164908927,66.91036626937108,39.859462196053194,1.74684,0.02662234752524841,65.16352626937109,39.86724280574572,12.32,0.0
Network-Full,unstructured,0.0,5,61.763521860755056,33.34206374670765,0.0,0.0,61.763521860755056,33.34206374670765,2.9872199999999998,6.025332702440757,58.77630186075505,33.893367859275855,0.0,0.06
Network-Full,unstructured,0.0,10,49.27001776876114,26.793587662645464,0.0,0.0,49.27001776876114,26.793587662645464,3.06184,6.0555512712194375,46.208177768761146,27.855448268157474,0.0,0.06
Network-Full,unstructured,0.0,20,38.004941925065324,27.918036136053967,0.0,0.0,38.004941925065324,27.918036136053967,5.74318,9.516027448232283,32.26176192506533,24.910263032462524,0.0,0.16
Network-Full,unstructured,0.0,50,22.931077797311577,25.880232759014927,0.0,0.0,22.931077797311577,25.880232759014927,7.63528,11.197213908278927,15.295797797311579,20.699062126312743,0.0,0.22
Network-Full,unstructured,1.0,5,30.29250642431404,28.872060340049305,0.5971752486305781,0.7279267287571628,29.695331175683464,28.93964418991648,1.99454,3.5484702378601947,27.700791175683463,29.041628821279474,42.52,0.02
Network-Full,unstructured,1.0,10,33.19693319090589,30.384823854538553,0.45318279537045325,0.5903426011146738,32.743750395535436,30.378251197668348,3.06752,6.057866426593523,29.67623039553543,30.89976994329479,27.42,0.06
Network-Full,unstructured,1.0,20,36.07268194431016,39.76935713998323,0.46491945003521823,0.5415185114743002,35.607762494274944,39.72200039582435,5.7604999999999995,9.477356275322128,29.847262494274943,37.50610051655866,19.28,0.16
Network-Full,unstructured,1.0,50,32.700069072789894,33.978160852644415,0.2734247290687401,0.34708881006434705,32.42664434372116,33.926980476684804,8.224300000000001,11.64562358588331,24.20234434372115,30.899071963219036,7.72,0.24
Network-NoTest,structured,0.0,5,82.87190825804296,30.873606109675553,0.0,0.0,82.87190825804296,30.873606109675553,1.49544,0.06188572747658478,81.37646825804296,30.90868814430946,0.0,0.0
Network-NoTest,structured,0.0,10,86.57881901932842,40.298417825848524,0.0,0.0,86.57881901932842,40.298417825848524,1.5735599999999998,0.09145516577503304,85.00525901932842,40.34542873667974,0.0,0.0
Network-NoTest,structured,0.0,20,91.4014564836425,31.110952497188972,0.0,0.0,91.4014564836425,31.110952497188972,1.67498,0.07958271015177876,89.72647648364251,31.13031760848054,0.0,0.0
Network-NoTest,structured,0.0,50,87.57729454302631,36.90972614070386,0.0,0.0,87.57729454302631,36.90972614070386,1.7466,0.024935836027038413,85.83069454302631,36.91292148417649,0.0,0.0
Network-NoTest,structured,1.0,5,29.38088086731316,25.23743004618148,0.6571414657019653,1.0224040521384012,28.72373940161119,25.396222580449656,1.5072,0.040564888808939555,27.21653940161119,25.414279123719353,39.34,0.0
Network-NoTest,structured,1.0,10,57.05565633428016,32.39288329111596,0.5830721496927854,0.765458567800444,56.47258418458737,32.38451199318717,1.56238,0.055683101162758895,54.910204184587364,32.4049724665117,30.76,0.0
Network-NoTest,structured,1.0,20,64.28451084679318,30.241254978156956,0.5811013209067531,1.2880820733642733,63.70340952588643,30.470434392784625,1.6641599999999999,0.07247416429180754,62.039249525886426,30.465404620465755,21.88,0.0
Network-NoTest,structured,1.0,50,69.27643102888976,39.65930932371007,0.6599957811486131,1.0717887179948915,68.61643524774114,39.49553339916745,1.7477,0.027363949171961915,66.86873524774114,39.49965774539125,13.72,0.0
Network-NoTest,unstructured,0.0,5,63.59571331327349,30.743337468817764,0.0,0.0,63.59571331327349,30.743337468817764,1.4816999999999998,0.04715724888549989,62.11401331327349,30.76562922707951,0.0,0.0
Network-NoTest,unstructured,0.0,10,50.44361873332722,26.42669014571432,0.0,0.0,50.44361873332722,26.42669014571432,1.56234,0.06704083738700628,48.881278733327214,26.445654491580388,0.0,0.0
Network-NoTest,unstructured,0.0,20,34.40247367871342,21.072466343304463,0.0,0.0,34.40247367871342,21.072466343304463,1.643,0.07789763036400096,32.75947367871343,21.080198951475836,0.0,0.0
Network-NoTest,unstructured,0.0,50,17.718614850364453,16.512877403112523,0.0,0.0,17.718614850364453,16.512877403112523,1.7478200000000002,0.024589436922452378,15.970794850364452,16.515249201318365,0.0,0.0
Network-NoTest,unstructured,1.0,5,31.17102858323272,25.69581559137711,0.5200481577844055,0.6764350592240893,30.65098042544831,25.62759402384422,1.49064,0.03679383266865493,29.16034042544831,25.63308868624291,41.2,0.0
Network-NoTest,unstructured,1.0,10,32.80708574095831,31.836975063648783,0.41316364787654825,0.6814609739350916,32.39392209308176,31.761964820526288,1.55016,0.05597133377079409,30.843762093081764,31.756379248892465,27.58,0.0
Network-NoTest,unstructured,1.0,20,33.15891709637459,37.183454181967,0.4520369895633929,1.1334381314766806,32.7068801068112,37.279647459897745,1.6775399999999998,0.042877714110560274,31.029340106811198,37.27419584734171,21.54,0.0
Network-NoTest,unstructured,1.0,50,22.895196524745696,32.67656143259623,0.9409919640807578,4.438693208922248,21.954204560664937,32.44896234411657,1.7472800000000002,0.023552841156230214,20.206924560664937,32.44608410042348,8.76,0.0
Network-NoUpdate,structured,0.0,5,82.39961650791273,33.10610008758671,0.0,0.0,82.39961650791273,33.10610008758671,1.4975800000000001,0.05855159594541467,80.90203650791273,33.13416186941661,0.0,0.0
Network-NoUpdate,structured,0.0,10,86.41793164793326,40.01939677401658,0.0,0.0,86.41793164793326,40.01939677401658,1.57656,0.09026924804637038,84.84137164793324,40.062165891062655,0.0,0.0
Network-NoUpdate,structured,0.0,20,90.82423025621361,31.887114744685288,0.0,0.0,90.82423025621361,31.887114744685288,1.66788,0.07941486007039242,89.15635025621361,31.906564846520688,0.0,0.0
Network-NoUpdate,structured,0.0,50,90.37906468460956,40.28151695338061,0.0,0.0,90.37906468460956,40.28151695338061,1.75012,0.023184829663610053,88.62894468460956,40.28415531641117,0.0,0.0
Network-NoUpdate,structured,1.0,5,29.88059179029603,25.31092385394449,1.0970633268836263,1.8381025483773137,28.783528463412402,25.640408443867358,1.50286,0.04330386700930048,27.280668463412407,25.651313181928767,38.94,0.0
Network-NoUpdate,structured,1.0,10,57.26919244707102,29.354483672420617,0.673711443347258,2.2678385739748523,56.59548100372376,29.514714829289037,1.5630600000000001,0.0610397695718763,55.03242100372377,29.532615924699343,31.22,0.0
Network-NoUpdate,structured,1.0,20,59.945451294879796,27.924721575951025,0.2804962918570424,0.43495115181436117,59.664955003022754,28.01281427879593,1.6714799999999999,0.05882184794715621,57.99347500302276,28.016845016378326,19.58,0.0
Network-NoUpdate,structured,1.0,50,68.56746161383887,42.828744304175906,0.6006608017317024,0.9576792111107097,67.96680081210718,42.90371333609665,1.7522399999999998,0.0317056358860499,66.21456081210718,42.906969858541956,13.96,0.0
Network-NoUpdate,unstructured,0.0,5,64.18078673503823,31.4331738362216,0.0,0.0,64.18078673503823,31.4331738362216,2.99386,6.031862497113278,61.186926735038234,32.871123238419955,0.0,0.06
Network-NoUpdate,unstructured,0.0,10,45.66662538402056,27.196123488856063,0.0,0.0,45.66662538402056,27.196123488856063,4.07014,7.6418528552722504,41.59648538402056,29.127533104492574,0.0,0.1
Network-NoUpdate,unstructured,0.0,20,30.731892059834465,21.179279234574,0.0,0.0,30.731892059834465,21.179279234574,6.21496,9.879302832049786,24.516932059834467,25.449376128056695,0.0,0.18
Network-NoUpdate,unstructured,0.0,50,21.363455897091352,20.04438447190206,0.0,0.0,21.363455897091352,20.04438447190206,9.02482,11.784260671725812,12.33863589709135,22.9461050908322,0.0,0.28
Network-NoUpdate,unstructured,1.0,5,32.66499489602802,29.398170441564485,0.6607909844605523,1.1537283823901658,32.004203911567465,29.88570817321208,3.00154,6.030690461061888,29.002663911567467,31.7727532051821,42.1,0.06
Network-NoUpdate,unstructured,1.0,10,32.24700781490436,29.797494885147486,0.6394826620564565,0.7596024460461419,31.6075251528479,29.746720876285828,2.06032,3.5633475114486015,29.547205152847894,30.383861958416126,27.26,0.02
Network-NoUpdate,unstructured,1.0,20,31.95746772227442,37.05691741218382,0.3482390847392017,0.5105815203775175,31.609228637535217,36.84504714113038,4.21368,7.69733155575253,27.395548637535217,36.69305428325784,18.04,0.1
Network-NoUpdate,unstructured,1.0,50,23.17743462244548,27.555644883844305,0.3868363368834267,0.5533964259709128,22.790598285562055,27.477607382532288,9.0332,11.793783085566213,13.757398285562056,27.815975837551058,7.22,0.28
