agent,structure,stakes,K,reward_mean,reward_std,penalty_mean,penalty_std,utility_mean,utility_std,cog_mean,cog_std,cau_mean,cau_std,dual_mean,dual_rate_mean,dual_rate_std,dual_rate_cond_mean,dual_rate_cond_std,E_abs_mean,expansions_mean,contractions_mean,revisions_mean,contract_evals_mean,steps_factor_mean,steps_tabular_mean
Dot,unstructured,1.0,100,0.3994187139394681,9.12593046281095,64.89842671822976,75.20323284116486,-64.49900800429029,75.83272024682996,0.09,0.0,-64.58900800429029,75.83272024682996,3.79,0.047375,0.031094055344676064,0.04740057003276381,0.031951967591279246,4.64915449763742,0.0,0.0,0.0,0.0,0.0,0.0
Dot,unstructured,1.0,200,-0.5353395911066344,8.742572337367484,117.37334260753622,180.014211554577,-117.90868219864285,179.3091802062216,0.09,0.0,-117.99868219864285,179.30918020622158,3.94,0.049249999999999995,0.029075615455935136,0.049820271226519226,0.02982851688744404,5.344061325756831,0.0,0.0,0.0,0.0,0.0,0.0
HierBayes,structured,0.0,20,93.17896034045724,43.215494826791335,0.0,0.0,93.17896034045724,43.215494826791335,2.0432,0.0714855357270394,91.13576034045724,43.250612946694005,0.0,0.0,0.0,0.0,0.0,24.79378053070915,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,structured,0.0,50,96.66623983617039,30.690921397850424,0.0,0.0,96.66623983617039,30.690921397850424,2.7477300000000002,0.011448483645346962,93.91850983617037,30.692778910812276,0.0,0.0,0.0,0.0,0.0,25.614224437432252,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,structured,0.0,100,97.77241104677636,27.407008788886156,0.0,0.0,97.77241104677636,27.407008788886156,3.75,0.0,94.02241104677636,27.407008788886156,0.0,0.0,0.0,0.0,0.0,26.602429111109185,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,structured,0.0,200,94.5139116129025,24.39614048900945,0.0,0.0,94.5139116129025,24.39614048900945,5.75,0.0,88.7639116129025,24.39614048900945,0.0,0.0,0.0,0.0,0.0,24.525487965734673,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,structured,1.0,20,100.37503919363564,45.70070281615459,3963.7465804008843,9234.447742347658,-3863.3715412072484,9209.35455870272,2.03601,0.07477258383210575,-3865.4075512072486,9209.324528143297,27.57,0.34462499999999996,0.30382273519141373,0.3511782228956375,0.31080855766158627,21.48940881238145,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,structured,1.0,50,97.59091553177376,29.76785775704721,2511.3889196056107,3893.1935422359884,-2413.7980040738366,3888.3078967138854,2.7462400000000002,0.0137327449123722,-2416.544244073837,3888.304320981093,17.55,0.219375,0.19594512444286355,0.22478715417797177,0.1995864202920906,18.92632907579385,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,structured,1.0,100,95.25576704365324,24.047941336833023,2734.0602413259453,3356.564275756315,-2638.8044742822913,3350.9024640941047,3.75,0.0,-2642.5544742822913,3350.9024640941047,12.6,0.1575,0.18879602589551342,0.16101696345379535,0.19231925537869235,20.03944271292119,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,structured,1.0,200,88.16860179129219,22.013200363934608,2475.4554781529073,2845.681954945592,-2387.286876361615,2838.635419339452,5.75,0.0,-2393.036876361615,2838.635419339452,10.88,0.136,0.17600971334536963,0.13817236451686776,0.1793752614420841,18.828468815820422,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,unstructured,0.0,20,83.5528943126876,27.77765070383874,0.0,0.0,83.5528943126876,27.77765070383874,2.02933,0.05990532176491146,81.5235643126876,27.779785189906047,0.0,0.0,0.0,0.0,0.0,17.20161278026471,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,unstructured,0.0,50,65.61899003955742,20.108669869313903,0.0,0.0,65.61899003955742,20.108669869313903,2.74846,0.006604895643736251,62.870530039557416,20.110071900017747,0.0,0.0,0.0,0.0,0.0,14.764491219481513,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,unstructured,0.0,100,41.10885638643133,14.604506595387525,0.0,0.0,41.10885638643133,14.604506595387525,3.75,0.0,37.35885638643132,14.604506595387525,0.0,0.0,0.0,0.0,0.0,12.44939622995058,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,unstructured,0.0,200,21.177283552069422,10.731207639483399,0.0,0.0,21.177283552069422,10.731207639483399,5.75,0.0,15.42728355206942,10.731207639483399,0.0,0.0,0.0,0.0,0.0,11.39232809477053,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,unstructured,1.0,20,79.4776515767595,25.238974665863665,2443.0772392627628,3660.1165826001925,-2363.5995876860034,3655.8409691221514,2.0327800000000003,0.05340385110768053,-2365.6323676860034,3655.8215696034754,32.17,0.402125,0.2714942692904875,0.4096859437648062,0.278891419589396,18.730275843711084,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,unstructured,1.0,50,63.99033013585693,19.29743059215497,1328.253018094524,2795.426892888422,-1264.262687958667,2792.6528276119975,2.7474900000000004,0.008494198852241135,-1267.0101779586666,2792.6511039247694,14.88,0.18600000000000003,0.15618842220959667,0.19106949309650315,0.1637472653062102,13.272691224593098,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,unstructured,1.0,100,40.01066571422019,14.047065735962624,1027.393727077437,1485.00914777494,-987.3830613632167,1479.2204168170456,3.75,0.0,-991.1330613632167,1479.2204168170456,8.72,0.109,0.10490014491906294,0.11117923528176486,0.10793506078819222,13.055654161742764,0.0,0.0,0.0,0.0,80.0,0.0
HierBayes,unstructured,1.0,200,21.405735423848295,11.48191081179439,854.4641622088981,1030.8184795212205,-833.0584267850498,1028.4422180155598,5.75,0.0,-838.8084267850498,1028.4422180155598,6.77,0.084625,0.07068511676670863,0.08666761738974606,0.07340016904915563,12.246851510872625,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,structured,0.0,20,80.81943133764656,41.86732507497117,0.0,0.0,80.81943133764656,41.86732507497117,11.45,0.0,69.36943133764656,41.86732507497118,0.0,0.0,0.0,0.0,0.0,29.37945632816379,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,structured,0.0,50,73.815975504708,45.465027512102985,0.0,0.0,73.815975504708,45.465027512102985,27.950000000000003,0.0,45.865975504708004,45.465027512102985,0.0,0.0,0.0,0.0,0.0,28.9587378981652,0.0,0.0,0.0,0.0,80.0,0.0
LatentFactorEM,structured,0.0,100,84.81227399657693,39.16045464354949,0.0,0.0,84.81227399657693,39.16045464354949,55.45,0.0,29.36227399657694,39.16045464354949,0.0,0.0,0.0,0.0,0.0,31.907742554883843,0.0,0.0,0.0,0.0,80.0,0.0
