seed,agent,K,F,T,stakes,structure,total_reward,total_penalty,utility,cognitive_cost,cost_adjusted_utility,dual_picks,dual_rate,dual_rate_cond,E_abs_mean,expansions,contractions,revisions,contract_evals,steps_factor,steps_tabular
0,Network-Full,20,5,80,1.0,unstructured,58.30569083812509,1.8555412534042235,56.45014958472086,1.551,54.89914958472086,40.0,0.5,0.3333333333333333,0.5726923985630401,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,20,5,80,1.0,unstructured,55.019724939157754,0.3089268650634279,54.71079807409433,1.561,53.14979807409433,37.0,0.4625,0.18421052631578946,0.5400406575674466,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoTest,20,5,80,1.0,unstructured,58.2782594853518,0.0015622125463222725,58.27669727280548,1.586,56.69069727280548,37.0,0.4625,0.17073170731707318,0.5990137411163879,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoUpdate,20,5,80,1.0,unstructured,57.52312957670913,4.521051545345163,53.002078031363965,1.576,51.426078031363964,39.0,0.4875,0.23809523809523808,0.6760298552263656,0.0,0.0,0.0,0.0,80.0,0.0
0,UCB1,20,5,80,1.0,unstructured,63.10816126273097,67.54487560915868,-4.4367143464277135,2.02,-6.456714346427713,24.0,0.3,0.30303030303030304,2.9274807243572445,0.0,0.0,0.0,0.0,0.0,0.0
0,HierBayes,20,5,80,1.0,unstructured,75.26591008453022,4252.985059674245,-4177.719149589715,1.9080000000000001,-4179.627149589715,57.0,0.7125,0.7402597402597403,29.972099607327173,0.0,0.0,0.0,0.0,80.0,0.0
0,RW-Feature,20,5,80,1.0,unstructured,25.833471284390782,5260.807540056161,-5234.97406877177,1.1460000000000001,-5236.12006877177,1.0,0.0125,0.012658227848101266,36.30915788263495,0.0,0.0,0.0,0.0,80.0,0.0
0,LatentFactorEM,20,5,80,1.0,unstructured,-27.24195066980409,1541.1804039475494,-1568.4223546173534,11.45,-1579.8723546173535,0.0,0.0,0.0,19.308080803002717,0.0,0.0,0.0,0.0,80.0,0.0
0,Dot,50,5,80,0.0,structured,-13.673378878282836,0.0,-13.673378878282836,0.09,-13.763378878282836,0.0,0.0,0.0,4.480107657071834,0.0,0.0,0.0,0.0,0.0,0.0
0,Linear,50,5,80,0.0,structured,43.37399026633403,0.0,43.37399026633403,5.057,38.31699026633403,0.0,0.0,0.0,34.90790676192738,0.0,0.0,0.0,0.0,0.0,0.0
0,Thompson-Factor,50,5,80,0.0,structured,56.58545384414445,0.0,56.58545384414445,1.3499999999999999,55.23545384414445,0.0,0.0,0.0,4.750841252887431,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-Full,50,5,80,0.0,structured,57.44675040119325,0.0,57.44675040119325,1.756,55.69075040119325,0.0,0.0,0.0,31.694680759660542,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoContract,50,5,80,0.0,structured,59.81220943727213,0.0,59.81220943727213,1.7469999999999999,58.06520943727213,0.0,0.0,0.0,20.359902325177032,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoTest,50,5,80,0.0,structured,41.62542011062101,0.0,41.62542011062101,1.756,39.86942011062101,0.0,0.0,0.0,61.77333328060827,0.0,0.0,0.0,0.0,80.0,0.0
0,Network-NoUpdate,50,5,80,0.0,structured,57.96754176147717,0.0,57.96754176147717,1.711,56.25654176147717,0.0,0.0,0.0,16.17423016129002,0.0,0.0,0.0,0.0,80.0,0.0
0,UCB1,50,5,80,0.0,structured,20.1367627309864,0.0,20.1367627309864,2.95,17.186762730986402,0.0,0.0,0.0,2.016057855372198,0.0,0.0,0.0,0.0,0.0,0.0
0,HierBayes,50,5,80,0.0,structured,50.02595264691198,0.0,50.02595264691198,2.75,47.27595264691198,0.0,0.0,0.0,9.367787424038532,0.0,0.0,0.0,0.0,80.0,0.0
0,RW-Feature,50,5,80,0.0,structured,40.24489985178886,0.0,40.24489985178886,1.1600000000000001,39.08489985178886,0.0,0.0,0.0,56.382472333103465,0.0,0.0,0.0,0.0,80.0,0.0
0,LatentFactorEM,50,5,80,0.0,structured,50.751395127366486,0.0,50.751395127366486,27.950000000000003,22.801395127366483,0.0,0.0,0.0,19.389542834484168,0.0,0.0,0.0,0.0,80.0,0.0
0,Dot,50,5,80,0.0,unstructured,14.454811344880657,0.0,14.454811344880657,0.09,14.364811344880657,0.0,0.0,0.0,5.700701752430435,0.0,0.0,0.0,0.0,0.0,0.0
0,Linear,50,5,80,0.0,unstructured,65.50916163208369,0.0,65.50916163208369,5.008,60.50116163208369,0.0,0.0,0.0,13.768601275326365,0.0,0.0,0.0,0.0,0.0,0.0
0,Thompson-Factor,50,5,80,0.0,unstructured,-14.937246803544861,0.0,-14.937246803544861,1.3499999999999999,-16.28724680354486,0.0,0.0,0.0,17.32494438556924,0.0,0.0,0.0,0.0,80.0,0.0
